pais,label,count
uruguay,Poles,1
uruguay,Vueltas rápidas,1
uruguay,Títulos,1
uruguay,Augusto Rodríguez Larreta,1
uruguay,Carlos Rodríguez Larreta,1
uruguay,Eduardo Rodríguez Larreta,1
uruguay,Enrique Rodríguez Larreta,1
uruguay,Legislador de la Ciudad de Buenos AiresActualmente en el cargo,1
uruguay,Jefe de Gobierno de la Ciudad Autónoma de Buenos Aires,1
uruguay,Vicejefe de gobierno,1
uruguay,Jefe de Gabinete de Ministros de la Ciudad Autónoma de Buenos Aires,1
uruguay,Jefe de Gobierno,1
uruguay,Director general Impositivo de la Nación Argentina,1
uruguay,Presidente del Instituto de Previsión Social de laprovincia de Buenos Aires,1
uruguay,Gobernador,1
uruguay,Interventor delPrograma de Atención Médica Integral,1
uruguay,Subsecretario de Políticas Sociales de la Nación Argentina,1
uruguay,Gerente General de laAdministración Nacional de la Seguridad Social,1
uruguay,Patrimonio,1
uruguay,Notas,1
uruguay,Procurador general de la Nación Argentina,1
uruguay,Matilde Rodríguez Larreta,1
uruguay,Héctor Gutiérrez Ruiz,1
uruguay,89°Presidente de la Cámara de Representantes de Uruguay,1
uruguay,Representante de UruguayporTacuarembó,1
uruguay,Aparicio Saravia,1
uruguay,Basilicio Saravia,1
uruguay,Diana Saravia,1
uruguay,Viceministra del interior,1
uruguay,Diputada de UruguayporTreinta y Tres,1
uruguay,Diego Saravia Saravia,1
uruguay,Gumercindo Saraiva,1
uruguay,Escalafón general,1
uruguay,Jorge Saravia Garassini,1
uruguay,Pedro Saravia Fratti,1
uruguay,Representante NacionalporCerro Largo,1
uruguay,"Ministro de Ganadería, Agricultura y Pesca",1
uruguay,Subsecretario,1
uruguay,"Subsecretario de Ganadería, Agricultura y Pesca",1
uruguay,Ministro,1
uruguay,Chiquito Saravia,1
uruguay,Victoria Saravia,1
uruguay,Ojos,1
uruguay,Cabello,1
uruguay,Villanueva Saravia,1
uruguay,Carlos Bueno,1
uruguay,Dorsal(es),1
uruguay,Diego Forlán,1
uruguay,Carrera como entrenador,1
uruguay,Debut como entrenador,1
uruguay,Carrera como jugador,1
uruguay,Debut como jugador,1
uruguay,TrayectoriaEntrenador:C. A. Peñarol(2020)C. A. Atenas(2021)Jugador:Independiente(1997-2002)Manchester United(2002-2004)Villarreal(2004-2007)Atlético de Madrid(2007-2011)Inter de Milán(2011-2012)Internacional(2012-2014)Cerezo Osaka(2014-2015)Peñarol(2015-2016)Mumbai City(2016)Kitchee(2017-2018),1
uruguay,MedalleroCopa AméricaBroncePerú 2004Fútbol masculinoOroArgentina 2011Fútbol masculino,1
uruguay,Copa América,1
uruguay,Pablo Mouche,1
uruguay,Trayectoria,1
uruguay,MedalleroCampeonato Sudamericano Sub 20PlataParaguay 2007Fútbol masculino,1
uruguay,Campeonato Sudamericano Sub 20,1
uruguay,Adrián Beccar Varela,1
uruguay,Presidente de laAsociación del Fútbol Argentino,1
uruguay,Presidente de laAsociación Amateurs de Football,1
uruguay,Intendente de San Isidro,1
uruguay,Horacio Beccar Varela,1
uruguay,Ministro de Agricultura y Ganaderíade laRepública Argentinade facto,1
uruguay,Blanca Varela,1
uruguay,Otros nombres,1
uruguay,Enrique Varela Vidaurre,1
uruguay,Presidente del Consejo de Ministros del Perú,1
uruguay,Ministro de Guerra y Marina del Perú,1
uruguay,Luis Varela y Orbegoso,1
uruguay,Géneros,1
uruguay,Marcelino Varela Barrios,1
uruguay,Senador de la República del PerúporTacna,1
uruguay,Manuel Augusto Montes de Oca,1
uruguay,CónsuldeArgentinaenReino Unido,1
uruguay,Francisco Pascasio Moreno,1
uruguay,Área,1
uruguay,Florencio Varela,1
uruguay,Héctor Florencio Varela,1
uruguay,Jacobo Adrián Varela,1
uruguay,José Pedro Varela,1
uruguay,Juan Cruz Varela,1
uruguay,Luis Vicente Varela,1
uruguay,Mariano Adrián Varela,1
uruguay,Presidente Provisional del Senado de la Nación Argentina,1
uruguay,Rufino Jacobo Varela,1
uruguay,Ministro de Haciendade laRepública Argentina,1
uruguay,Serafina Quinteras,1
uruguay,Artistas relacionados,1
uruguay,Fernando de Szyszlo,1
argentina,detalle,3111
argentina,Nacimiento,1152
argentina,Información personal,1115
argentina,Nacionalidad,1086
argentina,Información profesional,1074
argentina,Ocupación,1061
argentina,Sucesor,974
argentina,Predecesor,969
argentina,Fallecimiento,924
argentina,Familia,879
argentina,Cónyuge,595
argentina,Hijos,525
argentina,Padres,489
argentina,Educación,448
argentina,Presidente,440
argentina,Partido político,419
argentina,Educado en,336
argentina,Sepultura,312
argentina,Nombre de nacimiento,303
argentina,Religión,211
argentina,Familiares,181
argentina,Rango militar,180
argentina,Conflictos,157
argentina,Causa de muerte,143
argentina,Firma,138
argentina,Distinciones,117
argentina,Lealtad,113
argentina,Afiliaciones,108
argentina,Rama militar,100
argentina,Miembro de,96
argentina,Padre,96
argentina,Empleador,92
argentina,Residencia,83
argentina,Nombre en español,68
argentina,Años activo,67
argentina,Sucesora,65
argentina,Vicegobernador,63
argentina,Pareja,63
argentina,Apodo,62
argentina,Lengua materna,61
argentina,Sitio web,60
argentina,Vicepresidente,60
argentina,Educada en,58
argentina,Nombre completo,51
argentina,Obras notables,50
argentina,Predecesora,46
argentina,Deporte,42
argentina,Altura,41
argentina,Carrera deportiva,40
argentina,Datos personales,40
argentina,Género,40
argentina,Gobernador,39
argentina,Monarca,36
argentina,Años activa,36
argentina,Área,36
argentina,Seudónimo,35
argentina,Cargos ocupados,35
argentina,Otros nombres,31
argentina,Nacionalidad(es),29
argentina,Movimiento,27
argentina,País,27
argentina,Posición,27
argentina,Características físicas,27
argentina,Patrimonio,26
argentina,Nombre completo,21
argentina,Notas,19
argentina,Club profesional,18
argentina,Debut deportivo,18
argentina,Gabinete,18
argentina,Unidad militar,18
argentina,Junto con,17
argentina,Presidente de la Nación Argentina,17
argentina,Fundación,17
argentina,Retirada deportiva,16
argentina,Tipo,16
argentina,Apodo(s),15
argentina,Título,15
argentina,Instrumento,15
argentina,Coordenadas,14
argentina,Madre,14
argentina,Mandos,14
argentina,Conocido por,14
argentina,Años,14
argentina,Trayectoria,13
argentina,Dorsal(es),13
argentina,Primera dama de la Nación ArgentinaCargo protocolar,13
argentina,Jefe de Gobierno,13
argentina,Designado por,12
argentina,Goles en clubes,12
argentina,Peso,12
argentina,Nominado por,12
argentina,Ministro de Relaciones Exteriores y Culto de la Nación Argentina,12
argentina,Diputado de la Nación ArgentinaporCapital Federal,12
argentina,Club,11
argentina,Propietario,11
argentina,Nombre,11
argentina,Cabello,11
argentina,Diputado de la Nación Argentinapor laprovincia de Buenos Aires,11
argentina,Gobernador de la provincia de San Juan,11
argentina,Arquitecto,10
argentina,Géneros,10
argentina,Localización,10
argentina,Carreras,10
argentina,Ubicación,9
argentina,Part.(goles),9
argentina,Presidente de la Cámara de Diputados de la Nación Argentina,9
argentina,Sede central,9
argentina,Estilo,9
argentina,Construcción,9
argentina,Embajador de Argentina ante la Santa Sede,9
argentina,Lengua literaria,9
argentina,Títulos,9
argentina,Embajador de Argentina en Estados Unidos,9
argentina,Gobernadorde laProvincia de Salta,9
argentina,Ministro del Interior de la Nación Argentina,9
argentina,Idioma,9
argentina,Fundador,9
argentina,Primer ministro,9
argentina,Localidad,8
argentina,Debut como entrenador,8
argentina,Selección nacional,8
argentina,Selección,8
argentina,Ministro de laCorte Suprema de Justicia de la Nación Argentina,8
argentina,Información general,8
argentina,Usos,8
argentina,Diseño y construcción,8
argentina,Tipo de voz,8
argentina,Senador de la Nación Argentinapor laprovincia de Buenos Aires,8
argentina,Victorias,8
argentina,Embajador de Argentina en el Reino Unido,7
argentina,Ministro de Justicia e Instrucción Pública de la Nación Argentina,7
argentina,Carrera como entrenador,7
argentina,Carrera como jugador,7
argentina,Debut como jugador,7
argentina,Liga,7
argentina,Debut,7
argentina,Presidente de laSociedad Rural Argentina,7
argentina,Gobernador de laProvincia de Salta,7
argentina,Medio,7
argentina,Posgrado,7
argentina,Ciudadanía,7
argentina,Presidente delBanco de la Nación Argentina,7
argentina,Canciller,7
argentina,Presidente Provisional del Senado de la Nación Argentina,7
argentina,Industria,7
argentina,Alcaldede Santa Fe(de primer voto),6
argentina,Senador de la Nación ArgentinaporCatamarca,6
argentina,Premios artísticos,6
argentina,Ojos,6
argentina,Ministro de Relaciones Exteriores de la Nación Argentina,6
argentina,Sede,6
argentina,Ámbito de distribución,6
argentina,Diputado de la Nación ArgentinaporProvincia de Buenos Aires,6
argentina,Tratamiento,5
argentina,Superficie,5
argentina,Inauguración,5
argentina,Equipo,5
argentina,Nombre en inglés,5
argentina,Gobernador de la Provincia de Buenos Aires,5
argentina,Supervisor doctoral,5
argentina,Alumno de,5
argentina,DirectordelBanco Central del Perú,5
argentina,Vicepresidente de la Nación Argentina,5
argentina,Información religiosa,5
argentina,Información criminal,5
argentina,Cargos criminales,5
argentina,Nombre en griego,5
argentina,Discográfica,5
argentina,Embajador de Argentina en Francia,5
argentina,Circulación,5
argentina,Gobernadorde laProvincia de Santa Fe,5
argentina,Fundador(a),5
argentina,Director(a),5
argentina,Diputado de la Nación Argentinapor laProvincia de Buenos Aires,5
argentina,Fútbolmasculino,5
argentina,Copa América,5
argentina,Gobernador de la provincia de Tucumán,5
argentina,Gobernador de Tucumán,5
argentina,Estudiantes doctorales,4
argentina,Dirección,4
argentina,Gobernador de la provincia de Salta,4
argentina,Embajador de Argentina en la Unión Soviética,4
argentina,Abreviatura en zoología,4
argentina,Productos,4
argentina,Senador de la Nación ArgentinaporCapital Federal,4
argentina,Diputado de la Nación ArgentinaporProvincia de Salta,4
argentina,Palmarés general,4
argentina,Años en activo,4
argentina,Temporada de debut,4
argentina,Equipo actual,4
argentina,Programas,4
argentina,Ordenación episcopal,4
argentina,Situación penal,4
argentina,Detalles técnicos,4
argentina,Plantas,4
argentina,Ministro de Hacienda de la Nación Argentina,4
argentina,Senador de la Nación ArgentinaporSan Juan,4
argentina,Precio,4
argentina,Empresa,4
argentina,Artistas relacionados,4
argentina,Ministro de Economía de la Nación Argentina,4
argentina,Desaparición,4
argentina,Copa Mundial de Fútbol,4
argentina,Diputado de la Nación Argentinapor laCapital Federal,4
argentina,Instrumentos,4
argentina,Senador de la Nación Argentinapor laCapital Federal,4
argentina,Ministro de Guerra y Marina de la Nación Argentina,4
argentina,"Ministro de Relaciones Exteriores, Comercio Internacional y Culto de la Nación Argentina",4
argentina,Diputado de la Nación ArgentinaporCatamarca,4
argentina,Relacionado,4
argentina,Senador de la Nación ArgentinaporJujuy,4
argentina,Gobernador de la provincia de Corrientes,4
argentina,Alcaldede Corrientes(de primer voto),3
argentina,Mercedes Belzu,3
argentina,Diputado de la Nación ArgentinaporSalta,3
argentina,Senador de la Nación ArgentinaporSalta,3
argentina,Joaquín Prieto,3
argentina,Presidente de la República de Chile,3
argentina,General en JefedelEjército de Chile,3
argentina,Intendentede laprovincia de Concepción,3
argentina,Vicepresidenta,3
argentina,Vicejefe de gobierno,3
argentina,Gobernador de la provincia de San Luis,3
argentina,Ministro de Guerra y Marina de Paraguay,3
argentina,Alumnos,3
argentina,Ministro de Justicia e Instrucción Pública de Argentina,3
argentina,Presidente provisional del Senado de la Nación Argentina,3
argentina,Presidente de la Nación Argentinade facto,3
argentina,Turismo Carretera,3
argentina,Presidentepro temporedel Mercosur,3
argentina,Senador de la República,3
argentina,Ministro de Guerra de la Nación Argentina,3
argentina,Jefe del Estado Mayor General de la Armada Argentina,3
argentina,Rafael García-Mansilla,3
argentina,Condena,3
argentina,Nombre en francés,3
argentina,Tomasa de la Quintana,3
argentina,Ministro de Marina de la Nación Argentina,3
argentina,Embajador de Argentina en Brasil,3
argentina,Legislador de la Ciudad de Buenos Aires,3
argentina,Embajador de Argentina ante las Naciones Unidas,3
argentina,Ideología política,3
argentina,Propietario(a),3
argentina,Comandante en jefe del Ejército Argentino,3
argentina,Senador de la Nación ArgentinaporLa Rioja,3
argentina,Presidente del Consejo de Ministros del Perú,3
argentina,Orden religiosa,3
argentina,Diputado de la República del PerúporLima Metropolitana,3
argentina,Ministro de Obras Públicas de la Nación Argentina,3
argentina,Alberto Benegas Lynch,3
argentina,Viceministro,3
argentina,Gobernador de la provincia de Córdoba,3
argentina,Embajador de Argentina en Alemania,3
argentina,Gobernador de la provincia de Catamarca,3
argentina,Gobernador de la provincia de Jujuy,3
argentina,Federico Pinedo,3
argentina,Ministro de Relaciones Exteriores del Perú,3
argentina,Embajador de Argentina en Italia,3
argentina,Gobernador de la provincia de Buenos Aires,3
argentina,Gobernador de la Provincia de Catamarca,3
argentina,Proyectos representativos,3
argentina,TítulosMedalla de plata en losJuegos Olímpicos de Londres 1948(Clase 6 metros),3
argentina,Gobernador de laProvincia de JujuyProvisional,3
argentina,Manuel Maciel y Cabral de Alpoin,2
argentina,José Ignacio de Gorriti,2
argentina,2.°gobernador de la provincia de Salta,2
argentina,8.°gobernador de la provincia de Salta,2
argentina,10.°gobernador de la provincia de Salta,2
argentina,Jorge Miguel Martínez Zuviría,2
argentina,Comandante en Jefe de la Fuerza Aérea,2
argentina,Presidente de la República de Bolivia,2
argentina,Entidad,2
argentina,•País,2
argentina,•Provincia,2
argentina,•Partido,2
argentina,Altitud,2
argentina,• Media,2
argentina,Población(2010),2
argentina,• Total,2
argentina,Código postal,2
argentina,Prefijo telefónico,2
argentina,Julio Aurelio Amoedo,2
argentina,Embajador de Argentina en Cuba,2
argentina,Diputado Nacionalpor laProvincia de Buenos Aires,2
argentina,José Antonio Gregorio Eustaquio de Otálora y del Ribero,2
argentina,Benito Rivadavia,2
argentina,Cornelio Saavedra,2
argentina,Jefe del Regimiento de Patricios,2
argentina,Consorte,2
argentina,Manuela Warnes,2
argentina,Primera dama de ChileCargo protocolar,2
argentina,José Manuel Astigueta,2
argentina,Ministro de Defensa Nacional de la Nación Argentina,2
argentina,José Mariano Astigueta,2
argentina,Premios Cóndor de Plata,2
argentina,Jefe de Gobierno de la Ciudad Autónoma de Buenos Aires,2
argentina,Diputado de la Nación Argentinapor laCiudad Autónoma de Buenos Aires,2
argentina,Etnia,2
argentina,Primera dama de la República del ParaguayCargo protocolar,2
argentina,Francisco Solano López,2
argentina,Demolido,2
argentina,Sistema estructural,2
argentina,Promotor,2
argentina,Embajador de Argentina en España,2
argentina,Pedro Rosas y Belgrano,2
argentina,Evaristo Uriburu,2
argentina,Representante NacionalporMontevideo,2
argentina,Aurelia Gabriela Tizón,2
argentina,Manuel José García-Mansilla,2
argentina,Eduarda Mansilla,2
argentina,Lucio V. Mansilla,2
argentina,Gobernador del Territorio Nacional del Gran Chaco,2
argentina,Julio Campero y Aráoz,2
argentina,Secretario de Comercio de la Nación Argentina,2
argentina,Diputado de la Nación ArgentinaporTucumán,2
argentina,Carmen Puch de Güemes,2
argentina,Senador de la Nación ArgentinaporSan Luis,2
argentina,Alumna de,2
argentina,Discográficas,2
argentina,Población,2
argentina,Globos de Oro,2
argentina,Premios Emmy,2
argentina,Premios SAG,2
argentina,Mercedes Tomasa de San Martín y Escalada,2
argentina,José de San Martín,2
argentina,Protector del Perú,2
argentina,Comandante en jefedelEjército Libertador del Perú,2
argentina,General en jefedelEjército de Chile,2
argentina,General en jefedelEjército de los Andes,2
argentina,Gobernadorde laintendencia de Cuyo,2
argentina,General en jefedelEjército del Norte,2
argentina,ComandantedelRegimiento de Granaderos a Caballo,2
argentina,Juan de San Martín y Gómez,2
argentina,2.ºTeniente de gobernadorde Yapeyú,2
argentina,Embajador de Argentina en Chile,2
argentina,Rogelio Frigerio,2
argentina,Diputado de la Nación ArgentinaporEntre Ríos,2
argentina,Benita Martínez Pastoriza de Sarmiento,2
argentina,ISSN,2
argentina,Datos generales,2
argentina,Presidente de laAsociación del Fútbol Argentino,2
argentina,Juan Manuel Abal Medina,2
argentina,Vicejefe deGabinete,2
argentina,Ministra de Seguridad de la Nación Argentina,2
argentina,Ministro de Guerra y Marina del Perú,2
argentina,Manuel Augusto Montes de Oca,2
argentina,Raúl Barón Biza,2
argentina,Formato,2
argentina,Tirada,2
argentina,Senador de la Nación ArgentinaporBuenos Aires,2
argentina,Concejal de la Capital Federal,2
argentina,Agustín Pedro Justo,2
argentina,Miembro de laJunta Consultiva Nacional,2
argentina,Carlos Menem Jr.,2
argentina,Zulema Menem,2
argentina,Gobernador de la provincia de La Rioja,2
argentina,Nombre nativo,2
argentina,Gobernador de la Provincia de Tucumán,2
argentina,Acrónimo,2
argentina,Presidente constitucional de la República Peruana,2
argentina,Alcalde metropolitano de Lima,2
argentina,Presidente del Senado de la República Peruana,2
argentina,Melitón Pedraza,2
argentina,Otros premios,2
argentina,Intendente deZapala,2
argentina,Senador de la Nación ArgentinaporNeuquén,2
argentina,Gobernador de la provincia del Neuquén,2
argentina,Vicegobernador de la provincia del Neuquén,2
argentina,Legislador Provincial de Neuquén,2
argentina,Matilde Ibáñez,2
argentina,30.ºPrimera dama de la República Oriental del Uruguay,2
argentina,Héctor A. Murena,2
argentina,Guillermo Brown,2
argentina,ARGArgentina,2
argentina,Juegos Olímpicos,2
argentina,Copa de Campeones Conmebol-UEFA,2
argentina,Aleida Guevara,2
argentina,ErnestoCheGuevara,2
argentina,Ministro de Industria de Cuba,2
argentina,PresidentedelBanco Nacional de Cuba,2
